playerID,gamesBatted,totalRBI,totalHR,gamesPitched,pitchingERA,opponentBattingAvg,gamesFielded,totalPutOut,totalGames,totalSeasons,managerWins,totalAwards,allstarAppearances,porportionalsal,class
remneal01,3,0,0,3,28.5,0.29000000000000004,3,0,3,2,0,0,0,1.00000000,0
samulik01,24,5,0,0,0,0,24,22,24,1,0,0,0,1.00000000,0
putnaza01,145,0,0,145,34.43,0.28685714285714287,145,5,145,7,0,0,0,0.17195000,0
radloro01,7,0,0,7,12.46,0.375,7,1,7,1,0,0,0,1.00000000,0
reksza01,6,0,0,0,0,0,4,7,6,1,0,0,0,1.00000000,0
rhymewi01,130,29,2,0,0,0,123,163,130,3,0,0,0,0.12620000,0
quellge01,13,11,1,0,0,0,13,27,13,1,0,0,0,1.00000000,0
quinnwi01,3,0,0,3,7.2,0.15,3,1,3,1,0,0,0,1.00000000,0
raganpa01,286,28,1,283,44.64,0.26,283,56,286,11,0,0,0,1.00000000,0
rendato01,33,3,0,0,0,0,18,23,33,2,0,0,0,1.00000000,0
reynodo01,87,16,0,0,0,0,39,39,87,2,0,0,0,1.00000000,0
slagljo01,1,0,0,1,0,0,1,0,1,1,0,0,0,1.00000000,0
pruethu01,211,12,0,211,31.72,0.2785714285714286,211,41,211,7,0,0,0,1.00000000,1
puffebr01,85,0,0,85,25.36,0.297,85,14,85,4,0,0,0,1.00000000,0
purceda01,111,0,0,111,38.5,0.2514285714285714,111,8,111,5,0,0,0,0.12735000,0
rasneda01,41,0,0,41,17.52,0.253,41,6,41,4,0,0,0,0.13070000,0
rearich01,5,0,0,5,12,0.462,5,0,5,1,0,0,0,1.00000000,0
reganmi01,57,1,0,55,5.97,0.22333333333333336,55,16,57,3,0,0,0,1.00000000,0
tayloha01,438,176,3,0,0,0,444,3621,438,4,0,0,0,1.00000000,0
queenme02,269,25,2,140,27.659999999999997,0.25685714285714284,193,96,269,9,4,0,0,1.00000000,0
ramiryo01,41,0,0,41,6.51,0.159,41,1,41,2,0,0,0,1.00000000,0
quinnjo03,1,0,0,0,0,0,1,3,1,1,0,0,0,1.00000000,0
ramirel02,20,0,0,20,5.48,0.296,20,0,20,1,0,0,0,0.12470000,0
salesed01,51,23,1,0,0,0,51,85,51,1,0,0,0,1.00000000,0
raburry01,947,358,93,2,0,0.1665,810,1063,947,12,0,0,0,0.39235714,0
reedja01,222,6,1,0,0,0,191,135,222,3,0,0,0,1.00000000,0
richaan01,22,1,0,0,0,0,6,8,22,2,0,0,0,1.00000000,0
quirkar01,14,0,0,14,10.219999999999999,0.29000000000000004,14,3,14,2,0,0,0,1.00000000,0
reedad01,465,0,0,465,34.21,0.24520000000000003,465,25,465,8,0,0,0,0.55054000,0
reedmi01,68,10,0,0,0,0,56,66,68,4,0,0,0,1.00000000,0
reichdi01,128,39,1,0,0,0,101,215,128,2,0,0,0,1.00000000,0
queenme01,146,4,0,146,70.07000000000001,0.2866666666666667,146,27,146,8,0,0,0,1.00000000,0
quinlfi01,55,8,0,0,0,0,44,66,55,2,0,0,0,1.00000000,0
raderdo01,13,3,0,0,0,0,11,17,13,2,0,0,0,1.00000000,0
ralstdo01,21,3,0,0,0,0,21,38,21,1,0,0,0,1.00000000,0
ramosma01,3,0,0,3,6.23,0.224,3,1,3,1,0,0,0,1.00000000,0
raydocu01,31,1,0,31,3.62,0.23,31,8,31,1,0,0,0,1.00000000,0
reillha01,1,0,0,0,0,0,1,0,1,1,0,0,0,1.00000000,0
reyesna01,279,110,13,0,0,0,263,1097,279,4,0,0,0,1.00000000,0
raicher01,19,0,0,19,22.419999999999998,0.3935,19,5,19,2,0,0,0,1.00000000,0
ramosch01,4,0,0,0,0,0,3,5,4,1,0,0,0,1.00000000,0
reinhja01,23,0,0,0,0,0,15,8,23,2,0,0,0,1.00000000,0
tanneje01,507,142,5,359,54.620000000000005,0.31,446,267,508,15,0,0,0,1.00000000,1
puttmam01,34,4,0,33,13.26,0,33,6,34,4,0,0,0,1.00000000,0
reddiph01,4,0,0,4,11.719999999999999,0.29500000000000004,4,1,4,2,0,0,0,1.00000000,0
reedmi02,26,0,0,0,0,0,15,24,26,4,0,0,0,1.00000000,0
reillar01,1,0,0,0,0,0,1,1,1,1,0,0,0,1.00000000,0
resopch01,235,0,0,235,60.58,0.2922222222222222,236,13,235,8,0,0,0,0.19562000,0
thomato01,10,2,0,10,33.28,0,10,1,10,3,0,0,0,1.00000000,0
pumpesp01,1,0,0,1,9,0.33,1,0,1,1,0,0,0,1.00000000,0
ramirye01,32,0,0,31,20.6,0.2185,31,4,31,3,0,0,0,1.00000000,0
richacl01,285,28,3,275,62.26,0.2879230769230769,275,66,285,11,0,0,0,0.50640000,0
smithfr02,38,10,0,35,3.27,0,38,19,38,1,0,0,0,1.00000000,0
rainst01,53,0,0,53,13.549999999999999,0.33399999999999996,53,5,53,2,0,0,0,1.00000000,0
ramirra03,16,0,0,16,6.32,0.1845,16,4,16,2,0,0,0,1.00000000,0
reinhar02,2,0,0,0,0,0,2,1,2,1,0,0,0,1.00000000,0
reploan01,35,0,0,35,9.55,0.3415,35,11,35,2,0,0,0,1.00000000,0
ramirne01,185,0,0,185,56.77,0.2512,185,10,185,6,0,0,0,0.11945000,0
ramsema01,1,0,0,1,0,0,1,0,1,1,0,0,0,1.00000000,0
ratlipa01,145,42,12,0,0,0,101,384,145,4,0,0,0,1.00000000,0
reeder01,60,0,0,0,0,0,36,37,60,2,0,0,0,0.11540000,0
reesera01,331,111,14,0,0,0,288,511,331,4,0,0,0,1.00000000,0
roatfr01,65,19,2,0,0,0,65,165,65,2,0,0,0,1.00000000,0
rajsiga01,149,27,3,0,0,0,73,362,149,4,0,0,0,1.00000000,0
ramoshe01,18,8,1,0,0,0,12,28,18,1,0,0,0,1.00000000,0
randlle01,1138,322,27,0,0,0,1118,1806,1138,12,0,0,0,1.00000000,0
reynobr01,348,177,47,0,0,0,335,686,348,3,0,1,1,1.00000000,0
rakowed01,195,3,0,195,35.35,0.26857142857142857,195,62,195,7,0,0,0,1.00000000,0
smithto02,29,4,0,25,29.28,0,29,37,29,4,0,0,0,1.00000000,0
taberjo01,2,0,0,2,4.15,0,2,0,2,1,0,0,0,1.00000000,0
tayloja01,288,137,5,271,32.33,0,280,108,288,9,0,0,0,1.00000000,0
quicked01,1,0,0,1,9,0,1,0,1,1,0,0,0,1.00000000,0
stockot01,68,28,0,54,41.44,0,68,53,68,4,0,0,0,1.00000000,0
sprined01,1,0,0,1,9,0,1,1,1,1,0,0,0,1.00000000,0
stechch01,10,0,0,10,10.32,0,11,3,10,1,0,0,0,1.00000000,0
sharrja01,96,43,2,48,14.49,0,93,68,96,4,0,0,0,1.00000000,0
steined01,216,78,2,215,33.87,0,215,110,216,8,0,0,0,1.00000000,0
novaiv01,240,0,0,240,59.2,0.2823333333333333,240,90,240,11,0,0,0,0.42744000,0
oxsprch01,5,0,0,5,3.75,0.225,5,0,5,1,0,0,0,1.00000000,0
palmqed01,36,0,0,36,18.2,0.30666666666666664,36,3,36,2,0,0,0,1.00000000,0
paynety01,1,0,0,0,0,0,1,2,1,1,0,0,0,1.00000000,0
pezzupr01,42,2,0,42,10.9,0.24,42,2,42,2,0,0,0,1.00000000,0
philled02,9,0,0,0,0,0,0,0,9,1,0,0,0,1.00000000,0
polivke01,2,0,0,2,3,0.25,2,0,2,1,0,0,0,1.00000000,0
polonjo01,2,0,0,2,6.43,0.286,2,0,2,1,0,0,0,1.00000000,0
maynach01,12,0,0,0,0,0,12,13,12,1,0,0,0,1.00000000,0
mccordo01,5,0,0,0,0,0,5,10,5,2,0,0,0,1.00000000,0
mccoybe01,337,156,16,0,0,0,323,665,337,4,0,0,0,1.00000000,0
mcmanfr01,14,2,0,0,0,0,14,33,14,3,0,0,0,1.00000000,0
moorech01,5,2,0,0,0,0,4,3,5,1,0,0,0,1.00000000,0
muellra01,985,373,56,0,0,0,917,3095,986,14,0,0,1,1.00000000,0
mulredo01,12,1,0,12,7.23,0.35,12,4,12,1,0,0,0,1.00000000,0
navarti01,12,1,0,0,0,0,2,8,12,1,0,0,0,1.00000000,0
nievefe01,99,2,0,99,21.59,0.27525,99,16,99,4,0,0,0,0.12085000,0
noesihe01,119,0,0,119,75.43,0.321625,119,16,119,6,0,0,0,0.29725000,0
noonani01,83,9,1,0,0,0,53,68,83,3,0,0,0,1.00000000,0
noonape01,162,38,4,0,0,0,142,845,165,3,0,0,0,1.00000000,0
olivato01,1676,947,220,0,0,0,1178,2332,1676,15,0,9,8,1.00000000,1
pagejo01,286,26,2,285,36.49,0.25875,285,17,286,8,0,3,3,1.00000000,0
pareden01,34,0,0,34,9.280000000000001,0.22449999999999998,34,1,34,2,0,0,0,1.00000000,0
pavledo01,536,193,46,0,0,0,451,2556,536,12,0,0,0,1.00000000,0
perrijo01,4,1,0,0,0,0,4,1,4,1,0,0,0,1.00000000,0
martini01,91,0,0,88,19.76,0.27949999999999997,88,28,91,4,0,0,0,0.11970000,0
maylu01,12,6,0,0,0,0,10,60,12,1,0,0,0,1.00000000,0
mccurha01,543,148,9,0,0,0,349,1018,544,10,0,0,0,1.00000000,0
mcgloji01,256,15,3,256,39.03,0.25680000000000003,256,99,257,9,0,0,1,1.00000000,0
menezco01,24,0,0,23,11.530000000000001,0.218,23,3,24,3,0,0,0,1.00000000,0
millebi02,1820,992,116,0,0,0,1627,3519,1821,16,0,0,0,1.00000000,1
millech03,1,0,0,0,0,0,0,0,1,1,0,0,0,1.00000000,0
minetcr01,55,0,0,55,19.88,0.29225,55,6,55,4,0,0,0,1.00000000,0
mollwfr01,534,158,1,0,0,0,506,4880,535,7,0,0,0,1.00000000,0
morgara01,741,254,4,0,0,0,726,1411,741,8,0,0,0,1.00000000,0
morrijo04,297,31,0,297,34.93,0.26400000000000007,297,19,297,10,0,1,0,1.00000000,0
mujiced01,499,0,0,499,59.989999999999995,0.2815384615384616,499,29,499,11,0,0,0,0.58871429,0
nesbian01,24,0,0,24,5.4,0.265,24,2,24,1,0,0,0,0.11570000,0
outlaji01,650,184,6,0,0,0,548,848,651,10,0,0,0,1.00000000,0
pelfrmi01,275,13,0,275,58.92999999999999,0.29500000000000004,275,93,275,12,0,0,0,1.05858750,0
perezra01,338,0,0,338,26.779999999999998,0.24257142857142858,338,18,338,7,0,0,0,0.29714000,0
peterti01,28,0,0,28,11.09,0.26,28,1,28,2,0,0,0,1.00000000,0
pfylmo01,1,0,0,0,0,0,1,0,1,1,0,0,0,1.00000000,0
raleijo01,18,0,0,18,12.79,0,18,4,18,2,0,0,0,1.00000000,0
rayca01,5,0,0,5,9.73,0.29000000000000004,5,1,5,2,0,0,0,1.00000000,0
stephbe01,18,0,0,18,14.79,0,18,5,18,3,0,0,0,1.00000000,0
mandaca01,9,1,0,0,0,0,7,10,9,1,0,0,0,1.00000000,0
martipa01,10,0,0,10,10.21,0.305,10,0,10,2,0,0,0,1.00000000,0
mattiea01,8,0,0,8,2.51,0.26,8,0,8,1,0,0,0,1.00000000,0
mendoca01,28,1,0,0,0,0,6,5,28,2,0,0,0,1.00000000,0
milesde01,503,143,2,0,0,0,323,691,503,7,0,0,0,1.00000000,0
montaed01,220,69,2,0,0,0,215,352,221,4,0,0,0,1.00000000,0
monzara01,110,2,0,106,30.55,0.2516666666666667,106,24,110,6,0,0,0,1.00000000,0
morehse01,132,3,0,132,34.65,0.2866666666666667,132,15,132,5,0,0,0,1.00000000,0
morlebi01,2,0,0,0,0,0,1,0,2,1,0,0,0,1.00000000,0
murdowi01,27,5,0,0,0,0,16,21,27,1,0,0,0,1.00000000,0
nidoto01,154,45,10,0,0,0,141,1084,154,5,0,0,0,1.00000000,0
norribu01,357,12,0,355,61.27,0.26253846153846155,355,86,357,10,0,0,0,0.73622857,0
odeapa01,163,34,1,4,15.58,0.365,101,211,163,2,0,0,0,1.00000000,0
olivoch01,96,1,0,96,27.36,0.31,96,3,96,4,0,0,0,1.00000000,0
paddedi01,874,334,11,0,0,0,873,2153,874,9,0,0,0,1.00000000,0
parkesa01,11,4,0,0,0,0,9,30,11,1,5,0,0,1.00000000,0
peplohe01,6,1,0,0,0,0,2,2,6,1,0,0,0,1.00000000,0
peralfr01,100,2,0,98,16.34,0.201,98,17,100,4,0,0,1,1.00000000,0
perraro01,737,3,0,737,49.52000000000001,0.2592,737,45,737,13,0,2,0,1.00000000,1
philldi01,263,60,12,0,0,0,148,1179,263,4,0,0,0,1.00000000,0
piconma01,13,2,0,13,26.08,0.29000000000000004,13,2,13,3,0,0,0,1.00000000,0
pillbr01,111,32,9,0,0,0,67,352,111,3,0,0,0,0.13575000,0
pomerst01,3,0,0,3,3,0.28,3,0,3,1,0,0,0,1.00000000,0
portebo01,322,43,6,318,84.12,0.26375,318,80,322,12,0,2,1,1.00000000,1
postle01,3,2,0,0,0,0,3,4,3,1,0,0,0,1.00000000,0
ramsemi01,394,57,2,0,0,0,347,400,394,7,0,0,0,1.00000000,0
ravinjo01,35,0,0,35,20.16,0.193,35,3,35,4,0,0,0,0.11710000,0
reynoca01,1222,699,80,0,0,0,1112,2539,1222,13,0,0,0,1.00000000,0
pucketr01,1,0,0,1,13.5,0.44,1,0,1,1,0,0,0,1.00000000,0
rathfr02,2,0,0,2,1.69,0.3,2,0,2,1,0,0,0,1.00000000,0
reisldo01,52,11,0,49,10.09,0,49,15,52,4,0,0,0,1.00000000,0
restomi01,152,21,6,0,0,0,91,125,152,6,0,0,0,0.12090000,0
ricksjo01,6,0,0,0,0,0,6,12,6,2,0,0,0,1.00000000,0
rabech01,11,0,0,11,6.5,0.24,11,1,11,2,0,0,0,1.00000000,0
raethha01,2,0,0,2,13.5,0.225,2,0,2,2,0,0,0,1.00000000,0
reddijo01,1305,575,146,1,13.5,0.5,1231,2223,1305,13,0,1,0,0.68084000,0
reyesjo03,77,2,0,72,63.89,0.28512499999999996,72,8,77,7,0,0,0,0.12865000,0
russepa01,3,0,0,0,0,0,3,5,3,1,0,0,0,1.00000000,0
schuljo02,1,0,0,0,0,0,1,1,1,1,0,0,0,1.00000000,0
rooksge01,5,0,0,0,0,0,5,11,5,1,0,0,0,1.00000000,0
staffbo01,1,0,0,0,0,0,1,0,1,1,0,0,0,1.00000000,0
staffge01,571,291,21,12,5.14,0,569,1083,571,8,0,0,0,1.00000000,0
stynene01,2,0,0,0,0,0,2,11,2,1,0,0,0,1.00000000,0
postwa01,1204,699,210,0,0,0,1055,2002,1205,15,0,0,0,1.00000000,0
proctji01,2,0,0,2,16.88,0.53,2,0,2,1,0,0,0,1.00000000,0
tebeapu01,2,1,0,0,0,0,2,3,2,1,0,0,0,1.00000000,0
orourjo02,3,0,0,0,0,0,0,0,3,1,0,0,0,1.00000000,0
orourry01,56,0,0,56,10.1,0.13566666666666669,56,5,56,3,0,0,0,1.00000000,0
peppela01,46,1,0,44,29.340000000000003,0.305,44,5,46,4,0,0,0,1.00000000,0
pfundle01,15,4,0,15,5.2,0.27,15,4,15,1,0,0,0,1.00000000,0
oterore01,14,5,0,0,0,0,8,54,14,1,0,0,0,1.00000000,0
ottavad01,533,0,0,532,41.42,0.2300909090909091,532,37,533,11,0,0,0,0.21397500,0
padgedo01,699,338,37,0,0,0,519,1493,699,8,0,0,0,1.00000000,0
pawlost01,2,0,0,0,0,0,2,3,2,1,0,0,0,1.00000000,0
pazikmi01,13,0,0,13,17.740000000000002,0.312,13,2,13,3,0,0,0,1.00000000,0
spurned01,3,0,0,0,0,0,3,1,3,1,0,0,0,1.00000000,0
orvelch01,69,0,0,69,25.630000000000003,0.33066666666666666,69,8,69,3,0,0,0,0.12780000,0
oyleran01,27,6,1,0,0,0,26,34,27,1,0,0,0,1.00000000,0
palumjo01,9,0,0,9,20.75,0.2865,9,0,9,2,0,0,0,1.00000000,0
paredji01,332,100,20,0,0,0,187,201,332,6,0,0,0,0.11900000,0
paschbi01,11,0,0,11,14.469999999999999,0.2643333333333333,11,0,11,3,0,0,0,1.00000000,0
pearcst01,766,303,91,0,0,0,632,2375,766,13,0,1,0,0.56132500,0
peffemo01,1,0,0,0,0,0,1,0,1,1,0,0,0,1.00000000,0
peterha01,66,21,3,0,0,0,65,244,66,4,0,0,0,1.00000000,0
poppese01,34,0,0,34,24.639999999999997,0.273,34,0,34,3,0,0,0,1.00000000,0
smithle01,35,11,0,0,0,0,35,66,35,1,0,0,0,1.00000000,0
pardoal01,53,4,1,0,0,0,46,206,53,4,0,0,0,1.00000000,0
parkeha01,124,4,0,124,28.369999999999997,0.251,124,14,124,6,0,0,0,1.00000000,0
peekst01,17,2,0,17,5.06,0.27,17,3,17,1,0,0,0,1.00000000,0
petersi01,3,0,0,3,2.7,0.34,3,0,3,1,0,0,0,1.00000000,0
nolanga01,252,32,1,250,40.71,0.24563636363636362,250,95,252,10,0,1,1,1.00000000,1
oberba01,20,0,0,20,4.19,0.258,20,3,20,1,0,0,0,1.00000000,0
ortizjo05,32,0,0,32,4.23,0.269,32,3,32,1,0,0,0,0.13160000,0
parenfr01,1327,471,20,0,0,0,1312,2550,1330,12,0,0,0,1.00000000,0
norwoja01,28,0,0,28,23.18,0.337,28,2,28,4,0,0,0,1.00000000,0
padloke01,10,0,0,0,0,0,9,7,10,1,0,0,0,1.00000000,0
paredis01,57,11,2,0,0,0,56,50,57,2,0,0,0,1.00000000,0
parismi01,12,2,0,12,8.22,0.363,12,3,12,1,0,0,0,1.00000000,0
pinaho01,314,1,0,314,25.57,0.2038888888888889,314,28,314,8,0,0,0,1.00000000,0
pitulst01,24,2,0,23,4.98,0.29,23,2,24,1,0,0,0,1.00000000,0
pradoma01,1458,609,100,0,0,0,1443,1902,1458,14,0,0,1,1.37728889,0
ogradch01,21,0,0,21,10.79,0.259,21,2,21,2,0,0,0,1.00000000,0
ohse01,232,0,0,232,20.560000000000002,0.24799999999999994,232,7,232,4,0,0,0,0.56860000,0
olsonma02,575,373,142,0,0,0,565,4379,575,6,0,4,1,1.00000000,0
ortizba01,2,0,0,2,6.23,0.25,2,0,2,1,0,0,0,1.00000000,0
ostrobr01,4,0,0,0,0,0,4,1,4,1,0,0,0,1.00000000,0
osullse01,71,0,0,71,44.54,0.292875,71,22,71,7,0,0,0,0.12670000,0
pasekjo01,32,4,0,0,0,0,32,87,32,2,0,0,0,1.00000000,0
peguefr01,35,1,1,0,0,0,23,29,35,2,0,0,0,0.13170000,0
penceru01,4,0,0,4,8.44,0.28,4,1,4,1,0,0,0,1.00000000,0
philled03,18,0,0,18,5.32,0.312,18,0,18,1,0,0,0,1.00000000,0
phillja02,343,101,9,1,7.2,0.33,278,1904,343,9,0,0,0,1.00000000,0
poeppmi01,14,1,0,0,0,0,13,18,14,1,0,0,0,1.00000000,0
pricebr99,0,0,0,0,0,0,0,0,0,0,279,0,0,1.00000000,0
propsja01,1,0,0,0,0,0,0,0,1,1,0,0,0,1.00000000,0
stultge01,1,0,0,1,0,0,1,0,1,1,0,0,0,1.00000000,0
ozmerdo01,1,0,0,1,4.5,0.16,1,1,1,1,0,0,0,1.00000000,0
peterad02,3,0,0,3,16.88,0.467,3,0,3,1,0,0,0,1.00000000,0
pilledu01,202,15,1,188,41.989999999999995,0.29444444444444445,188,67,202,8,0,0,0,1.00000000,0
pointaa01,40,15,2,0,0,0,34,51,40,3,0,0,0,1.00000000,0
nonnere01,155,24,0,0,0,0,59,126,155,4,0,0,0,1.00000000,0
noriejo01,13,0,0,13,13.870000000000001,0.36650000000000005,13,1,13,2,0,0,0,1.00000000,0
palicer01,262,17,1,246,45.35,0.25777777777777783,246,39,262,10,0,0,0,1.00000000,0
penajo01,61,0,0,61,34.57,0.30574999999999997,61,2,61,4,0,0,0,1.00000000,0
planeem01,2,0,0,2,10.13,0.29,2,0,2,1,0,0,0,1.00000000,0
popeda01,230,73,12,0,0,0,165,307,230,4,0,0,0,1.00000000,0
olivefr01,116,0,0,116,14.79,0.2525,116,4,116,4,0,0,0,1.00000000,0
olsoniv01,1574,446,13,0,0,0,1541,3575,1574,14,0,0,0,1.00000000,0
ormege01,4,1,0,0,0,0,3,8,4,1,0,0,0,1.00000000,0
paterjo01,73,0,0,73,77.65,0.42424999999999996,73,3,73,4,0,0,0,0.13310000,0
polleho01,407,48,0,403,68.30000000000001,0.26,403,82,407,14,0,5,3,1.00000000,0
pompeal99,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00000000,1
schuljo01,6,0,0,6,6.6,0,6,0,6,1,0,0,0,1.00000000,0
owenshe01,25,0,0,25,10.96,0.251,25,1,25,2,0,0,0,0.12675000,0
palagmi01,1,0,0,1,0,0,1,0,1,1,0,0,0,1.00000000,0
partccu01,22,0,0,22,46.67,0.26566666666666666,22,2,22,3,0,0,0,1.00000000,0
paulmi01,229,1,0,228,55.86000000000001,0.29225,229,19,228,7,0,0,0,1.00000000,0
peersja01,18,6,0,0,0,0,12,26,18,2,0,0,0,1.00000000,0
peterad01,39,0,0,39,51.19,0.3336,39,10,39,5,0,0,0,1.00000000,0
petoste01,10,1,0,0,0,0,4,7,10,2,0,0,0,1.00000000,0
petrija01,235,0,0,235,44.27,0.276125,235,12,235,8,0,0,0,0.12130000,0
pierced01,2,0,0,2,3.38,0.429,2,0,2,1,0,0,0,1.00000000,0
polanjo01,648,343,82,0,0,0,629,689,648,8,0,0,1,1.00000000,0
ponceca01,21,5,1,0,0,0,16,67,21,1,0,0,0,1.00000000,0
partest01,1,0,0,0,0,0,1,0,1,1,0,0,0,1.00000000,0
paxtomi01,99,0,0,99,26.519999999999996,0.31675000000000003,99,39,99,4,0,0,0,1.00000000,0
perrybo01,36,11,0,0,0,0,36,46,36,1,0,0,0,1.00000000,0
picinva01,1037,298,26,0,0,0,937,3271,1038,18,0,0,0,1.00000000,0
planked02,9,0,0,9,11.41,0.36150000000000004,9,1,9,2,0,0,0,1.00000000,0
porceri01,355,5,0,355,54.13,0.2766666666666666,355,140,355,12,0,2,0,1.69660000,0
proctre01,2,0,0,2,13.5,0.55,2,0,2,1,0,0,0,1.00000000,0
owensja01,2,1,0,0,0,0,2,8,2,1,0,0,0,1.00000000,0
porteda01,13,0,0,0,0,0,3,4,13,1,0,0,0,1.00000000,0
povsema01,3,0,0,3,7.36,0.45,3,0,3,1,0,0,0,1.00000000,0
sugdejo01,836,283,3,1,0,0,818,3499,837,13,0,0,0,1.00000000,0
nunezre01,307,154,56,0,0,0,149,469,307,6,0,0,0,1.00000000,0
oconnbr01,6,0,0,6,5.11,0.25,6,0,6,1,0,0,0,1.00000000,0
oglesji01,3,2,0,0,0,0,3,23,3,1,0,0,0,1.00000000,0
ottbi01,32,3,1,0,0,0,17,21,32,2,0,0,0,1.00000000,0
otted01,567,195,33,0,0,0,511,2495,567,8,0,0,0,1.00000000,0
parkewe01,1288,470,64,0,0,0,1263,9851,1288,9,0,7,0,1.00000000,0
pottene01,352,37,0,349,62.85999999999999,0.24799999999999994,349,98,352,12,0,0,0,1.00000000,0
pricebr01,3,0,0,3,20.25,0.5,3,0,3,1,0,0,0,1.00000000,0
odenwte01,11,0,0,11,42.06,0.43,11,1,11,2,0,0,0,1.00000000,0
olsonte01,18,0,0,18,21.03,0.3133333333333333,18,4,18,3,0,0,0,1.00000000,0
outmajo01,162,1,0,161,27.54,0.25571428571428567,161,11,162,6,0,0,0,0.17510000,0
paganem01,244,0,0,244,19.21,0.2068,244,11,244,5,0,0,0,1.00000000,0
partest02,9,0,0,9,24.08,0.375,9,0,9,2,0,0,0,1.00000000,0
penato03,313,1,0,313,32.47,0.27485714285714286,313,24,313,6,0,0,0,0.21802500,0
pennsh01,9,1,0,0,0,0,4,10,9,2,0,0,0,1.00000000,0
peraljo01,621,2,0,620,59.410000000000004,0.24284615384615377,620,36,621,12,0,0,0,0.49552857,0
perryry01,156,0,0,156,22.86,0.2825,156,9,156,4,0,0,0,0.12540000,0
pfistda01,78,0,0,65,28.43,0.2925,65,28,78,4,0,0,0,1.00000000,0
piedrjo01,142,36,12,0,0,0,65,83,142,3,0,0,0,0.11820000,0
plattwh01,333,147,13,0,0,0,254,543,333,5,0,0,0,1.00000000,0
poolha01,127,61,2,0,0,0,112,220,127,2,0,0,0,1.00000000,0
nordbti01,128,3,0,0,0,0,124,103,129,6,0,0,0,1.00000000,0
odonnge01,21,2,1,21,4.53,0.31,21,7,21,1,0,0,0,1.00000000,0
oneilst01,1590,537,13,0,0,0,1533,5968,1590,17,1040,9,0,1.00000000,1
partero01,367,114,2,0,0,0,344,1318,367,5,0,0,0,1.00000000,0
polangr01,823,362,96,0,0,0,753,1374,823,8,0,0,0,0.12190000,0
sommean01,1,0,0,1,162,0,1,0,1,1,0,0,0,1.00000000,0
oconnmi01,35,1,0,35,20.5,0.256,35,4,35,3,0,0,0,0.12920000,0
osborfr02,266,72,2,0,0,0,243,553,268,3,0,0,0,1.00000000,0
pearsna01,17,0,0,17,10.2,0.22299999999999998,17,1,17,2,0,0,0,1.00000000,0
pinielo01,1747,766,102,0,0,0,1404,2546,1747,18,1827,1,1,1.00000000,1
powerik01,20,2,0,20,9,0.245,20,4,20,2,0,0,0,1.00000000,0
prichbo01,26,8,0,0,0,0,26,251,26,1,0,0,0,1.00000000,0
nunezda01,6,0,0,6,8.22,0.276,6,0,6,1,0,0,0,1.00000000,0
olsonti01,51,5,2,0,0,0,40,42,51,2,0,0,0,1.00000000,0
oriledo01,28,0,0,27,12.34,0.2935,27,5,28,2,0,0,0,1.00000000,0
patteja01,26,4,2,0,0,0,19,18,26,2,0,0,0,1.00000000,0
pearcha01,135,29,0,0,0,0,122,237,131,3,0,0,0,1.00000000,0
perkice01,2,1,0,2,9,0.31,2,1,2,1,0,0,0,1.00000000,0
pintojo01,84,30,11,0,0,0,45,285,84,3,0,0,0,0.12560000,0
pipgrge01,276,42,2,276,69.57,0.2808333333333333,276,49,276,11,0,0,0,1.00000000,0
piscost01,684,340,88,0,0,0,674,1187,684,7,0,0,0,0.11660000,0
pottedy01,2,0,0,2,4.5,0.4,2,0,2,1,0,0,0,1.00000000,0
prattde01,1836,970,43,0,0,0,1820,4920,1836,13,0,0,0,1.00000000,0
sextofr01,10,3,0,7,5.69,0,10,4,10,1,0,0,0,1.00000000,0
ohageha01,63,19,0,0,0,0,63,553,63,2,0,0,0,1.00000000,0
thornwa01,154,77,1,56,19.82,0,153,174,154,4,0,0,0,1.00000000,0
swandpi01,15,6,0,0,0,0,14,13,15,2,0,0,0,1.00000000,0
taylobe04,25,4,2,0,0,0,23,151,25,3,0,0,0,1.00000000,0
rodrihe01,124,40,1,0,0,0,113,145,124,1,0,0,0,1.00000000,0
sanchro01,28,0,0,28,9.05,0.20566666666666666,28,4,28,3,0,0,0,1.00000000,0
shearra01,2,0,0,0,0,0,1,0,2,1,0,0,0,1.00000000,0
sheltbe01,15,7,2,0,0,0,8,17,15,1,0,0,0,1.00000000,0
shirear01,290,119,11,0,0,0,259,2286,290,4,0,0,0,1.00000000,0
spiezed01,554,174,39,0,0,0,424,344,554,9,0,0,0,1.00000000,0
standpe01,32,4,0,31,13.25,0.35,31,2,32,2,0,0,0,1.00000000,0
stratmo01,71,24,4,70,21.050000000000004,0.276,70,14,71,5,0,0,1,1.00000000,0
strusst01,1,2,0,1,6.43,0.25,1,0,1,1,0,0,0,1.00000000,0
tincube01,56,1,0,48,19.2,0.3075,49,15,56,5,0,0,0,1.00000000,0
roachro01,177,54,3,0,0,0,174,358,177,4,0,0,0,1.00000000,0
rodasri01,10,0,0,10,7.33,0.236,10,2,10,2,0,0,0,1.00000000,0
rodiner01,5,0,0,0,0,0,3,3,5,1,0,0,0,1.00000000,0
rossco01,1073,508,132,1,0,0.25,973,1823,1073,12,0,1,0,1.01876667,0
rowlach01,5,0,0,0,0,0,4,5,6,1,0,0,0,1.00000000,0
